geoid,month,evictions
4013110600,2024-05,21
4013110600,2024-06,15
4013110600,2024-07,11
4013110600,2024-08,9
4013110600,2024-09,11
4013110600,2024-10,12
4013110600,2024-11,8
4013110600,2024-12,15
4013110701,2022-01,6
4013110701,2022-02,5
4013110701,2022-03,6
4013110701,2022-04,1
4013110701,2022-05,9
4013110701,2022-06,4
4013110701,2022-07,6
4013110701,2022-08,6
4013110701,2022-09,10
4013110701,2022-10,4
4013110701,2022-11,6
4013110701,2022-12,7
4013110701,2023-01,7
4013110701,2023-02,6
4013110701,2023-03,9
4013110701,2023-04,6
4013110701,2023-05,9
4013110701,2023-06,7
4013110701,2023-07,10
4013110701,2023-08,6
4013110701,2023-09,8
4013110701,2023-10,14
4013110701,2023-11,13
4013110701,2023-12,11
4013110701,2024-01,17
4013110701,2024-02,8
4013110701,2024-03,8
4013110701,2024-04,14
4013110701,2024-05,16
4013110701,2024-06,5
4013110701,2024-07,16
4013110701,2024-08,15
4013110701,2024-09,11
4013110701,2024-10,13
4013110701,2024-11,15
4013110701,2024-12,22
4013110702,2022-01,9
4013110702,2022-02,8
4013110702,2022-03,6
4013110702,2022-04,7
4013110702,2022-05,6
4013110702,2022-06,8
4013110702,2022-07,3
4013110702,2022-08,15
4013110702,2022-09,9
4013110702,2022-10,4
4013110702,2022-11,5
4013110702,2022-12,8
4013110702,2023-01,6
4013110702,2023-02,3
4013110702,2023-03,4
4013110702,2023-04,5
4013110702,2023-05,5
4013110702,2023-06,4
4013110702,2023-07,7
4013110702,2023-08,8
4013110702,2023-09,11
4013110702,2023-10,14
4013110702,2023-11,3
4013110702,2023-12,2
4013110702,2024-01,10
4013110702,2024-02,5
4013110702,2024-03,5
4013110702,2024-04,8
4013110702,2024-05,12
4013110702,2024-06,6
4013110702,2024-07,6
4013110702,2024-08,14
4013110702,2024-09,6
4013110702,2024-10,12
4013110702,2024-11,2
4013110702,2024-12,9
4013110801,2022-01,13
4013110801,2022-02,6
4013110801,2022-03,23
4013110801,2022-04,19
4013110801,2022-05,23
4013110801,2022-06,29
4013110801,2022-07,19
4013110801,2022-08,24
4013110801,2022-09,26
4013110801,2022-10,12
4013110801,2022-11,27
4013110801,2022-12,19
4013110801,2023-01,23
4013110801,2023-02,19
4013110801,2023-03,21
4013110801,2023-04,27
4013110801,2023-05,19
4013110801,2023-06,31
4013110801,2023-07,25
4013110801,2023-08,22
4013110801,2023-09,24
4013110801,2023-10,22
4013110801,2023-11,10
4013110801,2023-12,16
4013110801,2024-01,12
4013110801,2024-02,16
4013110801,2024-03,9
4013110801,2024-04,18
4013110801,2024-05,20
4013110801,2024-06,12
4013110801,2024-07,29
4013110801,2024-08,17
4013110801,2024-09,15
4013110801,2024-10,22
4013110801,2024-11,14
4013110801,2024-12,14
4013110802,2022-01,4
4013110802,2022-03,5
4013110802,2022-04,1
4013110802,2022-05,1
4013110802,2022-06,4
4013110802,2022-07,2
4013110802,2022-10,3
4013110802,2023-01,2
4013110802,2023-03,1
4013110802,2023-04,2
4013110802,2023-06,4
4013110802,2023-07,4
4013110802,2023-08,1
4013110802,2023-09,2
4013110802,2023-10,3
4013110802,2023-11,3
4013110802,2023-12,2
4013110802,2024-01,2
4013110802,2024-04,3
4013110802,2024-05,5
4013110802,2024-06,1
4013110802,2024-07,2
4013110802,2024-08,2
4013110802,2024-09,4
4013110802,2024-10,4
4013110802,2024-11,2
4013110802,2024-12,4
4013110901,2022-01,4
4013110901,2022-02,6
4013110901,2022-03,4
4013110901,2022-04,5
4013110901,2022-05,4
4013110901,2022-07,4
4013110901,2022-08,7
4013110901,2022-09,7
4013110901,2022-10,4
4013110901,2022-11,2
4013110901,2022-12,6
4013110901,2023-01,4
4013110901,2023-02,12
4013110901,2023-03,4
4013110901,2023-04,11
4013110901,2023-05,2
4013110901,2023-06,12
4013110901,2023-07,4
4013110901,2023-08,7
4013110901,2023-09,10
4013110901,2023-10,8
4013110901,2023-11,9
4013110901,2023-12,4
4013110901,2024-01,18
4013110901,2024-02,2
4013110901,2024-03,3
4013110901,2024-04,6
4013110901,2024-05,6
4013110901,2024-06,16
4013110901,2024-07,13
4013110901,2024-08,9
4013110901,2024-09,5
4013110901,2024-10,6
4013110901,2024-11,8
4013110901,2024-12,12
4013110902,2022-01,14
4013110902,2022-02,8
4013110902,2022-03,13
4013110902,2022-04,7
4013110902,2022-05,17
4013110902,2022-06,6
4013110902,2022-07,6
4013110902,2022-08,9
4013110902,2022-09,8
4013110902,2022-10,6
4013110902,2022-11,7
4013110902,2022-12,2
4013110902,2023-01,9
4013110902,2023-02,4
4013110902,2023-03,6
4013110902,2023-04,2
4013110902,2023-05,6
4013110902,2023-06,8
4013110902,2023-07,2
4013110902,2023-08,6
4013110902,2023-09,11
4013110902,2023-10,2
4013110902,2023-11,5
4013110902,2023-12,5
4013110902,2024-01,11
4013110902,2024-02,6
4013110902,2024-03,4
4013110902,2024-04,10
4013110902,2024-05,8
4013110902,2024-06,10
4013110902,2024-07,12
4013110902,2024-08,8
4013110902,2024-09,9
4013110902,2024-10,10
4013110902,2024-11,2
4013110902,2024-12,9
4013111000,2022-01,3
4013111000,2022-02,3
4013111000,2022-03,4
4013111000,2022-04,2
